10.250000, 10.000000
10.500000, 10.000000
10.750000, 10.000000
11.250000, 11.000000
11.500000, 11.000000
11.250000, 11.000000
11.250000, 11.000000
11.250000, 11.000000
11.250000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 10.000000
10.750000, 10.000000
10.750000, 10.000000
10.750000, 10.000000
10.750000, 10.000000
10.500000, 9.000000
10.500000, 12.000000
10.500000, 12.000000
10.000000, 10.000000
10.500000, 10.000000
10.750000, 11.000000
11.000000, 10.000000
11.500000, 11.000000
11.250000, 11.000000
11.250000, 11.000000
11.250000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 10.000000
10.750000, 10.000000
10.750000, 10.000000
10.750000, 10.000000
10.500000, 10.000000
10.500000, 9.000000
10.500000, 9.000000
10.500000, 9.000000
10.000000, 10.000000
10.250000, 10.000000
10.750000, 11.000000
11.000000, 10.000000
11.250000, 11.000000
11.250000, 11.000000
11.250000, 11.000000
11.250000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
10.750000, 11.000000
10.750000, 10.000000
10.750000, 10.000000
10.750000, 10.000000
10.500000, 10.000000
10.500000, 9.000000
10.500000, 9.000000
10.500000, 9.000000
10.000000, 10.000000
10.250000, 10.000000
10.500000, 11.000000
11.000000, 10.000000
11.250000, 11.000000
11.250000, 11.000000
11.250000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
10.750000, 11.000000
10.750000, 10.000000
10.750000, 10.000000
10.750000, 10.000000
10.500000, 10.000000
10.500000, 9.000000
10.500000, 9.000000
10.250000, 9.000000
9.750000, 9.000000
10.250000, 11.000000
10.500000, 11.000000
11.000000, 10.000000
11.250000, 11.000000
11.250000, 11.000000
11.250000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
10.750000, 11.000000
10.750000, 11.000000
10.750000, 10.000000
10.500000, 11.000000
10.500000, 10.000000
10.500000, 9.000000
10.500000, 9.000000
10.250000, 9.000000
9.750000, 11.000000
10.250000, 11.000000
10.500000, 11.000000
10.750000, 10.000000
11.250000, 11.000000
11.250000, 11.000000
11.250000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
10.750000, 11.000000
10.750000, 11.000000
10.750000, 10.000000
10.750000, 10.000000
10.500000, 10.000000
10.500000, 10.000000
10.500000, 9.000000
10.250000, 9.000000
10.250000, 9.000000
9.750000, 11.000000
10.000000, 11.000000
10.500000, 11.000000
10.750000, 10.000000
11.000000, 11.000000
11.250000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
10.750000, 11.000000
10.750000, 11.000000
10.750000, 10.000000
10.500000, 10.000000
10.500000, 10.000000
10.500000, 10.000000
10.500000, 10.000000
10.250000, 9.000000
10.250000, 9.000000
9.750000, 11.000000
10.000000, 11.000000
10.250000, 11.000000
10.750000, 10.000000
11.000000, 11.000000
11.250000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
10.750000, 11.000000
10.750000, 10.000000
10.750000, 10.000000
10.750000, 10.000000
10.500000, 10.000000
10.500000, 10.000000
10.500000, 10.000000
10.500000, 10.000000
10.250000, 10.000000
10.250000, 10.000000
9.500000, 9.000000
10.000000, 9.000000
10.250000, 11.000000
10.750000, 10.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
10.750000, 11.000000
10.750000, 10.000000
10.750000, 10.000000
10.750000, 10.000000
10.500000, 10.000000
10.500000, 10.000000
10.500000, 10.000000
10.250000, 10.000000
10.250000, 9.000000
10.250000, 12.000000
10.000000, 11.000000
10.250000, 11.000000
10.500000, 10.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
10.750000, 11.000000
10.750000, 10.000000
10.750000, 10.000000
10.500000, 10.000000
10.500000, 10.000000
10.500000, 10.000000
10.500000, 10.000000
10.250000, 10.000000
10.250000, 10.000000
10.250000, 8.000000
9.750000, 10.000000
10.250000, 11.000000
10.500000, 10.000000
10.750000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
11.000000, 11.000000
